ID,COMPANY,PRODUCTION,DETAIL
65,前海人寿保险股份有限公司,前海孝心保（2017）防癌疾病保险,http://www.iachina.cn/IC/tkk/01/b5cfef20-fd6f-4acf-8f81-0df9a21b94ce.html
66,阳光人寿保险股份有限公司,阳光人寿精选恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/a8f1cf1b-c7cb-4c07-b2d0-138cca6733be.html
67,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司附加健康随心恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/61225956-b49e-4cf8-970a-8ac03343e9f2.html
68,中国太平洋人寿保险股份有限公司,团体长期防癌疾病保险,http://www.iachina.cn/IC/tkk/01/58c615c3-018b-4e4d-bfdc-bb9bd6e83d75.html
69,太平人寿保险有限公司,太平康爱卫士老年恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/cd011ac5-2919-4f93-b04f-d55c80650fa5.html
70,长生人寿保险有限公司,长生寿鑫宝恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/4cccc32b-2b4e-49a4-8406-d51b6f97b98f.html
71,恒大人寿保险有限公司,恒大附加永葆健康恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/e4c5e7f4-f5a7-42f3-bc84-cd119eb77291.html
72,中新大东方人寿保险有限公司,恒大团体关爱男女性疾病保险,http://www.iachina.cn/IC/tkk/01/52d3b5e4-d896-45a3-887b-645f01030400.html
73,瑞华健康保险股份有限公司,瑞华宫颈恶性肿瘤特定疾病保险,http://www.iachina.cn/IC/tkk/01/aeb57625-95f2-45f2-96a0-aa4456c574c3.html
74,中新大东方人寿保险有限公司,中新大东方孝安心老年防癌疾病保险,http://www.iachina.cn/IC/tkk/01/497bee17-b852-4ce3-876b-ebdb031070e9.html
75,中国平安人寿保险股份有限公司,平安附加爱康保恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/44014d72-561c-4e8e-9a81-abd93edc5215.html
76,和谐健康保险股份有限公司,和谐健康延年防癌疾病保险,http://www.iachina.cn/IC/tkk/01/0c8ef62c-1d33-4624-a06a-bfd2a5d461c9.html
77,陆家嘴国泰人寿保险有限责任公司,陆家嘴国泰长青保恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/ae18353b-e168-42cc-9ead-5b1b981e7e4f.html
78,陆家嘴国泰人寿保险有限责任公司,陆家嘴国泰守护者恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/aa39662d-5bee-455c-ba7e-59b5112c17da.html
79,泰康养老保险股份有限公司,泰康泰享健康终身恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/3689d636-aa3f-40fd-9948-5460efb3c295.html
80,德华安顾人寿保险有限公司,德华安顾爱伊宝女性特定防癌疾病保险A款,http://www.iachina.cn/IC/tkk/01/a6658c86-f0c4-44ae-8503-2c63fc160206.html
81,幸福人寿保险股份有限公司,幸福人生防癌疾病保险,http://www.iachina.cn/IC/tkk/01/bab1cb49-80b7-4be3-8675-6b607ddb0932.html
82,渤海人寿保险股份有限公司,渤海人寿恒顺安康恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/efc3138d-ab04-462d-96c9-498692bf8d01.html
83,利安人寿保险股份有限公司,利安人寿保险股份有限公司安享无忧恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/93a8c05b-b12b-46b9-9ef8-d31412fd3eec.html
84,长生人寿保险有限公司,长生附加安心无忧恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/e86e8b58-f119-4fcc-8e69-64f2d3e61088.html
85,信诚人寿保险有限公司,信诚「爱无忧」恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/d701aab6-8d32-4aa1-8a79-24aa1266a36f.html
86,友邦人寿保险有限公司,友邦顺康团体恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/32f7f4cd-ea6f-42b6-9263-53d1c8d53716.html
87,中银三星人寿保险有限公司,中银三星祥瑞恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/31898f37-65ba-47c6-8909-d0435d73459f.html
88,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司关爱一生特定恶性肿瘤个人疾病保险,http://www.iachina.cn/IC/tkk/01/8301d58f-4b2b-4ef1-b6d5-91ffe9435482.html
89,招商信诺人寿保险有限公司,招商信诺关爱宝特定恶性肿瘤疾病保险B款,http://www.iachina.cn/IC/tkk/01/e90a72e0-2961-48c3-a85e-4a7ecff6ecfb.html
90,招商信诺人寿保险有限公司,招商信诺关爱宝特定恶性肿瘤疾病保险A款,http://www.iachina.cn/IC/tkk/01/220c4d42-a708-4cbc-99ea-fc2b4e8da36f.html
91,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司团体恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/090856ba-94ef-4695-be80-d411ccb7bf45.html
92,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司团体恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/f6ec1284-f50d-4ab2-876d-8d129e297f0e.html
93,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司老有保恶性肿瘤长期疾病保险,http://www.iachina.cn/IC/tkk/01/2b2407a3-532f-4b73-986c-0154c3706202.html
94,弘康人寿保险股份有限公司,弘康爱无忧恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/9a56b5b7-6d9f-49a7-a5d0-7cce4fae800f.html
95,信诚人寿保险有限公司,信诚「健康保」特定恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/301e0744-92fc-41c3-8f5c-a745930e3848.html
96,中国人民健康保险股份有限公司,人保健康家庭医生签约服务团体疾病保险,http://www.iachina.cn/IC/tkk/01/039d237a-e35c-424c-9e1a-9e24f4d725d2.html
97,中华联合人寿保险股份有限公司,中华康爱长青老年防癌疾病保险,http://www.iachina.cn/IC/tkk/01/c161dfab-6833-4973-addb-b32ce3b55d09.html
98,新华人寿保险股份有限公司,新华人寿保险股份有限公司附加恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/4ac62b79-2a3b-46aa-95a6-0102be8b7717.html
99,英大泰和人寿保险股份有限公司,英大福寿安享老年恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/99466e8b-26fb-4d7f-8880-aa8155825289.html
100,信美人寿相互保险社,信美相互肝脏恶性肿瘤团体疾病保险,http://www.iachina.cn/IC/tkk/01/7b8f5f84-29a6-43f2-ab95-acb83ae5d31c.html
101,泰康人寿保险有限责任公司,泰康附加欣悦人生恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/fe49e05c-b388-4ef9-b5e1-1a8d2e601040.html
102,泰康人寿保险有限责任公司,泰康多次给付恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/a9357a77-e4c6-43e9-96a3-862b8363349f.html
103,太平人寿保险有限公司,太平全无忧终身防癌疾病保险,http://www.iachina.cn/IC/tkk/01/62c60878-7fd5-42c6-ab58-876f67cd104f.html
104,中宏人寿保险有限公司,中宏健康卫士恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/e918e3e7-0b54-4ddc-905a-a102271b6b1a.html
105,信美人寿相互保险社,信美相互i健康恶性肿瘤终身团体疾病保险,http://www.iachina.cn/IC/tkk/01/cad17054-a3cf-4c92-b273-a81b28070820.html
106,信美人寿相互保险社,信美相互i健康恶性肿瘤定期含身故团体疾病保险,http://www.iachina.cn/IC/tkk/01/8de1a58a-fa92-4cb7-9fdf-9eab70236fb2.html
107,信美人寿相互保险社,信美相互i健康恶性肿瘤定期团体疾病保险,http://www.iachina.cn/IC/tkk/01/81cf4753-2c92-4d50-8d3f-8b786b6e2c46.html
108,信美人寿相互保险社,信美相互i健康恶性肿瘤终身含身故团体疾病保险,http://www.iachina.cn/IC/tkk/01/23afd110-69f6-4432-9f68-fb048553aa1f.html
109,友邦人寿保险有限公司,友邦顺康转换团体恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/c22a003e-ff8d-4286-9407-101bc0f9db8a.html
110,北大方正人寿保险有限公司,银发康健老年恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/ed18a92d-0cc9-47ee-9557-c3db8500728d.html
111,中宏人寿保险有限公司,中宏附加恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/1e55fd26-f7ca-4f28-bd8d-75f47475459b.html
112,三峡人寿保险股份有限公司,三峡附加惠民保恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/7ee20d79-f69a-4aa9-8b7c-a46c277d5702.html
113,中国平安人寿保险股份有限公司,平安附加一年男性特定恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/be33c07c-acb6-4e9a-8fb9-1e74f0f72354.html
114,中国平安人寿保险股份有限公司,平安一年男性特定恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/22100b58-2efc-431d-8a9a-7f1f6216311c.html
115,天安人寿保险股份有限公司,天安人寿守护康乐恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/b6c50549-c002-4da4-817d-28802a513160.html
116,德华安顾人寿保险有限公司,德华安顾孝心保恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/90e609ad-05e7-42db-a680-ff20cac77a0f.html
117,德华安顾人寿保险有限公司,德华安顾孝亲宝老年恶性肿瘤疾病保险（2020版）,http://www.iachina.cn/IC/tkk/01/4bb4e9a8-19d0-4b6c-af98-54ac9a5d3cfe.html
118,德华安顾人寿保险有限公司,德华安顾孝亲宝老年恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/3aa533ca-0226-4ffb-a9e0-e5cd1fb2d820.html
119,中国人寿保险股份有限公司,国寿附加严重恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/63c419e8-d043-48d3-84de-e69f0bf9bd6d.html
120,中国人寿保险股份有限公司,国寿附加豁免保险费严重恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/22dad62f-4bbf-4982-8d39-cf0d11694662.html
121,平安健康保险股份有限公司,平安乳腺恶性肿瘤复发转移疾病保险,http://www.iachina.cn/IC/tkk/01/0fc69459-c4e6-46d1-a0a7-e93a620809ec.html
122,中国平安人寿保险股份有限公司,平安附加白血病疾病保险,http://www.iachina.cn/IC/tkk/01/e3cb5e84-9868-4e07-b1d4-70526d3fd2b8.html
123,中意人寿保险有限公司,中意附加爱加倍恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/da18928f-adf6-44b3-ab37-7bd865ca034f.html
124,建信人寿保险有限公司,康佑一生恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/ef53eb9f-7184-42f5-9e70-8f68684f1d61.html
125,建信人寿保险有限公司,龙行康佑2号恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/d011cc75-8983-4e89-8706-cf1b092d3ed6.html
126,建信人寿保险有限公司,龙行康佑3号恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/ffba6002-876c-4835-aa43-91fb7fb99ef4.html
127,建信人寿保险有限公司,龙行康佑3号恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/826d245a-1d22-4474-88e8-49cce24da6b7.html
128,横琴人寿保险有限公司,横琴附加少儿恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/9b38c797-824c-424e-b667-40c0232906b6.html
129,泰康养老保险股份有限公司,泰康附加终身重度恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/3454aa39-5eda-42a9-bd99-26923ccc2fb2.html
130,中国平安人寿保险股份有限公司,平安附加多次严重恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/6cb464b1-79d0-4af8-8b72-117f7eb74a6f.html
131,国华人寿保险股份有限公司,国华1号恶性肿瘤疾病保险B款,http://www.iachina.cn/IC/tkk/01/be85b796-f2d9-46b4-817b-2b1ca8b2ccd4.html
132,富德生命人寿保险股份有限公司,富德生命康爱防癌疾病保险（2020版）,http://www.iachina.cn/IC/tkk/01/eb101438-7835-4797-b695-e12dc24b3b50.html
133,富德生命人寿保险股份有限公司,富德生命i延年防癌疾病保险,http://www.iachina.cn/IC/tkk/01/28bbbcef-d178-417e-b4ca-35bba828a7bc.html
134,中韩人寿保险有限公司,中韩颐享保恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/0f047f84-7b44-4216-bcc1-df1a34aff330.html
135,中宏人寿保险有限公司,中宏宏创特定疾病保险,http://www.iachina.cn/IC/tkk/01/3d574152-de00-4fa0-ae34-841743d96766.html
136,中国平安人寿保险股份有限公司,平安附加福瑞安康恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/dcc3df00-1c4f-4233-942b-8a48f9fb125e.html
137,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司团体恶性肿瘤疾病保险（B款）,http://www.iachina.cn/IC/tkk/01/6bbbbe32-655d-4e4a-a762-cb3e45070f40.html
138,农银人寿保险股份有限公司,农银附加百家安防癌疾病保险,http://www.iachina.cn/IC/tkk/01/34542ce0-5a83-4811-9f67-51c4d38c1939.html
139,中国太平洋人寿保险股份有限公司,附加爱无忧（庆典版）特定疾病保险,http://www.iachina.cn/IC/tkk/01/cb3e4e15-81a9-4eca-8dfa-d5ad2887229e.html
140,恒安标准人寿保险有限公司,恒安标准定期老年恶性肿瘤团体疾病保险,http://www.iachina.cn/IC/tkk/01/81894338-a0b1-4cdb-b26a-aac2b1c04331.html
141,复星保德信人寿保险有限公司,复星保德信爱无忧恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/c4ba70cb-fe94-4ae9-a1f4-b2b0fcf9d451.html
142,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司阳光关爱团体女性特定疾病保险,http://www.iachina.cn/IC/tkk/01/de2408e9-2bb3-4529-a4ef-f9062ee8d129.html
143,中国人民健康保险股份有限公司,人保健康附加团体终身重度恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/ceb9916b-d0bd-4266-86d9-f5b8d3f89eca.html
144,中国人民健康保险股份有限公司,人保健康附加终身重度恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/3131fcdf-fa01-4873-b328-972b0fb01656.html
145,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司北肿防癌管家个人疾病保险（A款）,http://www.iachina.cn/IC/tkk/01/e5ea39e7-5ec7-4150-adae-77d0f64bb3c8.html
146,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司阳光关爱团体女性特定疾病保险,http://www.iachina.cn/IC/tkk/01/7a32195d-c0f9-4954-b1ee-2b07e920a915.html
147,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司关爱健康防癌个人疾病保险,http://www.iachina.cn/IC/tkk/01/5a4006be-4e22-4ced-a2ea-3b7468e4e03a.html
148,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司北肿防癌管家个人疾病保险（B款）,http://www.iachina.cn/IC/tkk/01/150b7b62-7c95-4bf4-92aa-da3bbbf353cb.html
149,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司附加幸福守护学生疾病保险,http://www.iachina.cn/IC/tkk/01/595eaed2-ad06-4641-956d-4b61f3788d42.html
150,新华人寿保险股份有限公司,新华人寿保险股份有限公司康爱无忧重度恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/913a7ceb-4d62-4275-875d-bc93d1b6c0d5.html
151,财信吉祥人寿保险股份有限公司,财信人寿附加恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/51b510f2-3b8b-4016-8a7a-4c76c99ce157.html
152,阳光人寿保险股份有限公司,阳光人寿真爱常青恶性肿瘤疾病保险,http://www.iachina.cn/IC/tkk/01/0aaf6e0f-4484-408f-9521-42affb5396e4.html
