ID,COMPANY,PRODUCTION,DETAIL
22,中意人寿保险有限公司,中意附加康怡重大疾病保险,http://www.iachina.cn/IC/tkk/01/f0a74f74-a7f8-4d30-a8e2-b98d658ffec0.html
23,中意人寿保险有限公司,中意附加精英优选重大疾病保险,http://www.iachina.cn/IC/tkk/01/e8a64b38-24b1-4335-98c8-adf0015743d4.html
24,中意人寿保险有限公司,中意附加康逸行配偶重大疾病保险,http://www.iachina.cn/IC/tkk/01/e029a1a9-0607-43da-8051-86e65ef3a974.html
25,中意人寿保险有限公司,中意附加重大疾病保险（C款）,http://www.iachina.cn/IC/tkk/01/b215f94b-bdff-4aef-b707-6f3522747962.html
26,中意人寿保险有限公司,中意附加年年安康配偶重大疾病保险,http://www.iachina.cn/IC/tkk/01/a77596ce-ccf1-4a54-b955-c2cd855d8404.html
27,中意人寿保险有限公司,中意附加年年创意重大疾病（B款）,http://www.iachina.cn/IC/tkk/01/814e5528-0bf4-4028-ab66-54e39d8e5aef.html
28,中意人寿保险有限公司,中意附加年年创意重大疾病保险,http://www.iachina.cn/IC/tkk/01/6a039b45-3724-4ed1-be74-f9d29f041af3.html
29,中意人寿保险有限公司,中意附加至尊康逸行配偶重大疾病保险,http://www.iachina.cn/IC/tkk/01/19a990d2-108e-4590-8e3a-d59fbf38e890.html
30,太平养老保险股份有限公司,太平盛世团体重大疾病保险（B款）,http://www.iachina.cn/IC/tkk/01/da57ab51-3817-4716-9e00-549ad86b5b1f.html
31,中意人寿保险有限公司,中意附加吉祥如意重大疾病保险E款,http://www.iachina.cn/IC/tkk/01/c818101b-c195-4cd2-a943-fe36d51e142a.html
32,中意人寿保险有限公司,中意附加重大疾病保险,http://www.iachina.cn/IC/tkk/01/65cfa63d-6d4b-4856-bc56-7bfe34b8a3d1.html
33,中意人寿保险有限公司,中意附加永康重大疾病保险,http://www.iachina.cn/IC/tkk/01/335d2c30-f0f8-40de-8207-a95408bb5d18.html
34,中意人寿保险有限公司,中意附加乐安福重大疾病保险,http://www.iachina.cn/IC/tkk/01/1eddd5de-1b4e-4161-ae29-d58b0226cdbc.html
35,中意人寿保险有限公司,中意附加乐怡重大疾病保险,http://www.iachina.cn/IC/tkk/01/4a3dfcba-fa4d-4f8c-b9df-29cc4d08338d.html
36,中意人寿保险有限公司,中意附加重大疾病每年给付疾病保险,http://www.iachina.cn/IC/tkk/01/3456ee06-23a7-4271-924d-f6167dd4f73c.html
37,中意人寿保险有限公司,中意附加阳光相伴重大疾病保险,http://www.iachina.cn/IC/tkk/01/bf4d9c4d-0c59-46b4-bc57-951cd8f32e00.html
38,中意人寿保险有限公司,中意附加吉祥如意重大疾病保险D款,http://www.iachina.cn/IC/tkk/01/a680a28c-935d-45d8-aa71-cd4d33c62658.html
39,中意人寿保险有限公司,中意附加天天智尊重大疾病保险,http://www.iachina.cn/IC/tkk/01/47643c19-ba47-4dd9-9843-7adc89215961.html
40,太平养老保险股份有限公司,太平盛世团体重大疾病保险,http://www.iachina.cn/IC/tkk/01/ff35caf6-cb79-47d3-83b0-6758585db6b1.html
41,太平养老保险股份有限公司,太平盛世团体终身重大疾病保险,http://www.iachina.cn/IC/tkk/01/e417cf93-0daa-40bc-b34d-eb0aefea121d.html
42,太平养老保险股份有限公司,太平盛世团体终身重大疾病保险（B款）,http://www.iachina.cn/IC/tkk/01/aea4d33f-b470-4906-a5e7-a738d500f263.html
43,太平养老保险股份有限公司,太平盛世重大疾病保险,http://www.iachina.cn/IC/tkk/01/2e3bcb5f-f96a-4013-a91a-58d9ecdf08b2.html
44,信诚人寿保险有限公司,信诚附加「安享未来」豁免保险费长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/fb7e94e3-bdb7-40a2-b3e3-a73e023410be.html
45,信诚人寿保险有限公司,信诚附加投保人豁免保险费长期重大疾病保险B款,http://www.iachina.cn/IC/tkk/01/f8cfb2f3-44b9-44d7-8927-1b6787b61a7c.html
46,信诚人寿保险有限公司,信诚附加「健康今生」提前给付长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/f4708cf5-2f75-4cbf-b40a-afbaa4b52465.html
47,信诚人寿保险有限公司,信诚附加「健康人生」提前给付长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/f4376f5b-33b7-48d5-a066-34fa2944d55e.html
48,信诚人寿保险有限公司,信诚附加至尊「悦·康」额外给付长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/f2cb06e8-7ac4-4940-9e8d-be9fe5669953.html
49,信诚人寿保险有限公司,信诚附加「金御良缘」长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/d733dfc1-416e-426d-9225-68dc086c5b21.html
50,信诚人寿保险有限公司,信诚附加「安享未来」额外给付长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/cdb27070-617e-45ff-952b-b32ed558a80c.html
51,信诚人寿保险有限公司,信诚附加「康赢年年」额外给付长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/cc9876bc-c971-4f01-a3e9-220bf94cfcf4.html
52,信诚人寿保险有限公司,信诚附加豁免保险费长期重大疾病保险B款,http://www.iachina.cn/IC/tkk/01/cbcc2adf-ca21-49bd-80cf-38bbaec9f6f2.html
53,信诚人寿保险有限公司,信诚附加投保人豁免保险费长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/c901afcd-6c58-44fe-89e4-9b7dc5f8cafe.html
54,信诚人寿保险有限公司,信诚附加「福佑安康」提前给付长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/9cd67296-39c8-47aa-8151-d13dd22568a7.html
55,信诚人寿保险有限公司,信诚附加重大疾病保障团体疾病保险B款,http://www.iachina.cn/IC/tkk/01/8fa552c7-9a6b-415e-a2f6-a83b6f0124f4.html
56,信诚人寿保险有限公司,信诚附加「安康连连」额外给付长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/8e89c12d-a0b7-4e70-bc43-69d6ebcb3200.html
57,信诚人寿保险有限公司,信诚附加额外给付长期重大疾病保险B款,http://www.iachina.cn/IC/tkk/01/6547b140-9ff2-4f4e-a17c-e004687ca7ed.html
58,信诚人寿保险有限公司,信诚附加额外给付长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/5a04f113-51ee-4e0b-a40c-25a9d6452a33.html
59,信诚人寿保险有限公司,信诚附加少儿重大疾病保险,http://www.iachina.cn/IC/tkk/01/4797b100-6f93-4ddc-8923-d9d8bba57651.html
60,信诚人寿保险有限公司,信诚重大疾病保障团体疾病保险,http://www.iachina.cn/IC/tkk/01/3d9962d6-da94-440b-b68f-a5690ee32295.html
61,信诚人寿保险有限公司,信诚附加提前给付长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/35be0f0d-0531-451e-b145-094b49354b47.html
62,信诚人寿保险有限公司,信诚附加豁免保险费长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/10cfb08b-af09-465b-9559-8834d1fe73a4.html
63,信诚人寿保险有限公司,信诚附加豁免保险费长期重大疾病保险B款,http://www.iachina.cn/IC/tkk/01/0db36b1a-1952-4b8a-9c31-ea240a2e9db5.html
64,信诚人寿保险有限公司,信诚附加豁免保险费长期重大疾病保险B款,http://www.iachina.cn/IC/tkk/01/7c208e5e-42c8-43d1-b923-7c0d7e0b5c77.html
65,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司附加都会爱长期重大疾病保险（2012版）,http://www.iachina.cn/IC/tkk/01/7cf8fc10-0121-4b8a-b660-0df6d9ba9b25.html
66,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司附加精选提前给付长期重大疾病保险（A款）,http://www.iachina.cn/IC/tkk/01/52fad830-e01b-4308-8a42-92241d898b9e.html
67,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司附加成长护航少儿长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/2350a7f2-6ccd-4c21-9f3b-7a537250ec3a.html
68,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司附加都会宝宝长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/1790b456-0673-4936-906c-aafd0eda2b59.html
69,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司附加长期重大疾病保险（2006）,http://www.iachina.cn/IC/tkk/01/10f57ae3-7305-4dd5-9106-8558827c5ade.html
70,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司附加乐悠人生提前给付长期重大疾病保险（A款）,http://www.iachina.cn/IC/tkk/01/f592c415-f04e-4668-bbe6-bb21e9a8d1f9.html
71,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司团体重大疾病保险（C款）,http://www.iachina.cn/IC/tkk/01/bbfd5233-fc67-400f-990e-3acfc0b36ff8.html
72,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司附加提前给付长期重大疾病保险（2011）,http://www.iachina.cn/IC/tkk/01/70b3bbb7-4a59-4c41-bccd-c11771ef80ac.html
73,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司附加长期重大疾病保险（2006）,http://www.iachina.cn/IC/tkk/01/65281d1f-44de-46b4-bf22-86ece72b88f3.html
74,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司附加吉祥安康提前给付长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/217a2eda-9b04-4fa5-89a4-b876e6582366.html
75,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司附加长期重大疾病保险（B款）,http://www.iachina.cn/IC/tkk/01/1461a615-e2d3-4e53-8bfe-f8a04f78f82a.html
76,珠江人寿保险股份有限公司,珠江附加重大疾病保险,http://www.iachina.cn/IC/tkk/01/d8602161-37d5-4a27-a058-efc2e23c0b9a.html
77,珠江人寿保险股份有限公司,珠江团体重大疾病保险,http://www.iachina.cn/IC/tkk/01/2f4d7a87-b14f-4181-b317-6a6c681995f0.html
78,中美联泰大都会人寿保险有限公司,联泰大都会人寿保险有限公司附加吉祥无忧提前给付长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/9f63ad48-b766-4432-89d1-7816b7b99458.html
79,中美联泰大都会人寿保险有限公司,联泰大都会人寿保险有限公司附加豁免保险费长期重大疾病保险（B款）,http://www.iachina.cn/IC/tkk/01/374fbf95-46bc-42de-a169-3ceb0835f3ff.html
80,中美联泰大都会人寿保险有限公司,中美大都会人寿保险有限公司附加都会挚爱长期重大疾病保险（2010版）,http://www.iachina.cn/IC/tkk/01/1c1ae20f-26fc-4bbc-94dd-44505aece7ff.html
81,中美联泰大都会人寿保险有限公司,联泰大都会人寿保险有限公司附加美满一生长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/d6c32bed-816b-4a73-9184-b65515d57aa2.html
82,中美联泰大都会人寿保险有限公司,联泰大都会人寿保险有限公司附加吉祥无忧提前给付长期重大疾病保险（B款）,http://www.iachina.cn/IC/tkk/01/d1a9b7bf-0dab-4674-977d-06edb775bc30.html
83,中美联泰大都会人寿保险有限公司,中美大都会人寿保险有限公司团体重大疾病保险（B款）,http://www.iachina.cn/IC/tkk/01/c28444cb-9a20-4ca8-a786-f3cfdf1a0b48.html
84,中美联泰大都会人寿保险有限公司,中美大都会人寿保险有限公司附加关爱天使少儿长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/c099fb0a-f75f-4ea1-817b-0d444cbb1f12.html
85,中美联泰大都会人寿保险有限公司,联泰大都会人寿保险有限公司附加成长护航少儿长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/735eb3ce-8c1c-401d-8102-72814e4609f5.html
86,中美联泰大都会人寿保险有限公司,联泰大都会人寿保险有限公司附加豁免保险费长期重大疾病保险（A款）,http://www.iachina.cn/IC/tkk/01/6e869292-71f7-4ca7-bf17-8b7ba6d49719.html
87,中美联泰大都会人寿保险有限公司,中美大都会人寿保险有限公司附加都会关爱长期重大疾病保险（2009版）,http://www.iachina.cn/IC/tkk/01/3898661f-4dea-4db2-814b-99fbeacf5c2d.html
88,中美联泰大都会人寿保险有限公司,中美大都会人寿保险有限公司附加长期重大疾病保险（2006）,http://www.iachina.cn/IC/tkk/01/24252d87-5c4c-4537-bff7-62236f364367.html
89,中美联泰大都会人寿保险有限公司,中美大都会人寿保险有限公司附加长期重大疾病保险（B款）,http://www.iachina.cn/IC/tkk/01/210fc352-a6cd-4b04-b9aa-dbd70a2b41d1.html
90,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司附加豁免保险费长期重大疾病保险（A款）,http://www.iachina.cn/IC/tkk/01/ba9d135c-3cc1-493e-bb85-9d68cffae11b.html
91,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司附加豁免保险费长期重大疾病保险（B款）,http://www.iachina.cn/IC/tkk/01/8a70d90e-1760-4c38-a65c-288090f201eb.html
92,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司附加吉祥无忧提前给付长期重大疾病保险（B款）,http://www.iachina.cn/IC/tkk/01/1a9f0d6f-c236-4856-9093-3a0ec6ec6dc4.html
93,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司团体重大疾病保险（B款）,http://www.iachina.cn/IC/tkk/01/5848b6c9-9323-4445-a13f-56966eedc590.html
94,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司附加成长护航少儿长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/61c36dca-e340-47eb-b04d-72967cedd8c0.html
95,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司附加美满一生长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/0a70440c-bead-457d-926c-cce28131e843.html
96,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司附加关爱天使少儿长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/b8043021-04a8-439f-a879-f63c45f13422.html
97,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司附加都会关爱长期重大疾病保险（2009版）,http://www.iachina.cn/IC/tkk/01/b4e11046-0c84-4cd4-b006-fd6122c407ae.html
98,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司附加都会挚爱长期重大疾病保险（2010版）,http://www.iachina.cn/IC/tkk/01/133adaa8-5001-4217-96f0-293769736a4f.html
99,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司附加提前给付长期重大疾病保险（A款）,http://www.iachina.cn/IC/tkk/01/9735115b-0ff8-4d83-9d23-b08907910d9f.html
100,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司附加精选提前给付长期重大疾病保险（A款）,http://www.iachina.cn/IC/tkk/01/447c268a-30d1-40e8-b97d-203a406e69e2.html
101,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司附加吉祥无忧提前给付长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/327a9134-29f7-4a4d-a3d2-957fa86874d0.html
102,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司附加精选第二次重大疾病保险（A款）,http://www.iachina.cn/IC/tkk/01/2d545ec6-7d33-4f62-bdf7-02d9866e99f4.html
103,建信人寿保险有限公司,附加顶梁柱长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/f357b40b-d3d1-4fe0-a920-9301fcdecab7.html
104,建信人寿保险有限公司,附加美丽人生定期重大疾病保险,http://www.iachina.cn/IC/tkk/01/ecf0923d-f4ee-4019-bf93-9705cbb34633.html
105,建信人寿保险有限公司,附加龙享安康长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/8e9a9896-928b-44b5-a8d6-53e570e6f09b.html
106,建信人寿保险有限公司,附加长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/819f0aff-5db9-4417-a788-d9b1ca5a34c0.html
107,建信人寿保险有限公司,附加俏佳人长期重大疾病保险,http://www.iachina.cn/IC/tkk/01/70c2251a-2de5-4ec4-9a96-415542f518bf.html
108,建信人寿保险有限公司,附加安心重大疾病保险,http://www.iachina.cn/IC/tkk/01/6ef0049c-f04d-415a-ab4c-5303ee41697d.html
109,建信人寿保险有限公司,附加家庭支柱定期重大疾病保险,http://www.iachina.cn/IC/tkk/01/59ae130f-8370-4d27-afc3-2759bffac80b.html
110,建信人寿保险有限公司,附加龙佑安康重大疾病保险,http://www.iachina.cn/IC/tkk/01/3a525469-b0ad-4e83-a7fd-2580a6a0321c.html
111,建信人寿保险有限公司,附加团体重大疾病保险,http://www.iachina.cn/IC/tkk/01/10d38f4c-3055-4bc0-a61b-b91b18d32a9e.html
112,建信人寿保险有限公司,康乐人生重大疾病保险,http://www.iachina.cn/IC/tkk/01/f8325eff-7012-4209-b723-6158969d8569.html
113,建信人寿保险有限公司,附加重大疾病保险B款,http://www.iachina.cn/IC/tkk/01/a7296d13-351f-4dc2-ae2a-ff85db11497b.html
114,建信人寿保险有限公司,附加龙行康佑重大疾病保险,http://www.iachina.cn/IC/tkk/01/81263e43-a4f0-45fc-a72a-f6ef54c0b814.html
115,建信人寿保险有限公司,保无忧重大疾病保险A款,http://www.iachina.cn/IC/tkk/01/7636c29d-ddd5-4f31-9c29-2ea7d4dfb3f1.html
116,建信人寿保险有限公司,保无忧重大疾病保险B款,http://www.iachina.cn/IC/tkk/01/5031dc11-5546-4ca4-a732-dc8300060287.html
117,中新大东方人寿保险有限公司,中新大东方附加金玉长安提前给付重大疾病保险,http://www.iachina.cn/IC/tkk/01/dcac3bb3-e0cc-4131-8006-36866ab783a7.html
118,中新大东方人寿保险有限公司,中新大东方重疾无忧重大疾病保险,http://www.iachina.cn/IC/tkk/01/5895b2de-e12f-4012-8d75-496a311dc269.html
119,华泰人寿保险股份有限公司,华泰人寿百万康宁终身重大疾病保险,http://www.iachina.cn/IC/tkk/01/d0cc7b9d-91a1-451a-8657-892071870980.html
120,百年人寿保险股份有限公司,百年附加保费豁免重大疾病保险A款,http://www.iachina.cn/IC/tkk/01/e16bab1e-42a3-4fc0-9cda-6a18d354e53d.html
121,百年人寿保险股份有限公司,百年附加康顺重大疾病保险,http://www.iachina.cn/IC/tkk/01/87c8f93f-c818-4bb7-98f9-5d96330ea65f.html
122,百年人寿保险股份有限公司,百年附加学生儿童重大疾病保险,http://www.iachina.cn/IC/tkk/01/e9e8890d-d6a4-400e-9333-c74e5b7993e2.html
123,百年人寿保险股份有限公司,百年团体重大疾病保险,http://www.iachina.cn/IC/tkk/01/8b63fc28-911e-42d4-8c99-cd8443fec684.html
124,君康人寿保险股份有限公司,正德附加重大疾病保险,http://www.iachina.cn/IC/tkk/01/bb876fcd-1258-4e97-a739-18a406f67b19.html
125,君康人寿保险股份有限公司,正德附加龙家宝重大疾病保险,http://www.iachina.cn/IC/tkk/01/d3f038e3-2fbb-4a34-88a1-04a1d9da738e.html
126,君康人寿保险股份有限公司,正德团体重大疾病保险,http://www.iachina.cn/IC/tkk/01/ae3d3b6a-3155-4c70-8537-836538d9a644.html
127,君康人寿保险股份有限公司,正德附加少儿重大疾病保险,http://www.iachina.cn/IC/tkk/01/9105a4fa-b0c7-44c3-87b8-710f3b12bdac.html
128,君康人寿保险股份有限公司,正德附加重大疾病保险B款,http://www.iachina.cn/IC/tkk/01/4b4afe26-432d-4361-b912-df05714986cb.html
129,光大永明人寿保险有限公司,光大永明团体重大疾病保险,http://www.iachina.cn/IC/tkk/01/463f5826-c402-4afb-a95f-987c092277b4.html
130,泰康人寿保险有限责任公司,泰康常安终身团体重大疾病保险,http://www.iachina.cn/IC/tkk/01/d6ec34a4-c521-4bfc-a088-8aa3005900e2.html
131,泰康人寿保险有限责任公司,泰康附加全能保B款重大疾病保险,http://www.iachina.cn/IC/tkk/01/5fc03026-1f07-431b-9743-0636dae80a41.html
132,泰康人寿保险有限责任公司,泰康附加基本C款重大疾病保险,http://www.iachina.cn/IC/tkk/01/96080356-59f6-40db-ad9e-058af650029f.html
133,利安人寿保险股份有限公司,利安人寿保险股份有限公司学生幼儿重大疾病保险,http://www.iachina.cn/IC/tkk/01/b323840e-2673-4293-81b7-0a468de569fe.html
134,利安人寿保险股份有限公司,利安人寿保险股份有限公司团体重大疾病保险,http://www.iachina.cn/IC/tkk/01/49532c51-d5fa-4c64-af8c-63cbbff23e27.html
135,新光海航人寿保险有限责任公司,新光海航团体重大疾病保险,http://www.iachina.cn/IC/tkk/01/d9c3ff66-0e9e-44c2-86b0-7f9ed36c1949.html
136,新光海航人寿保险有限责任公司,新光海航团体重大疾病保险（B款）,http://www.iachina.cn/IC/tkk/01/4ce72ed9-1797-4a0c-96fc-3002bf4e3cf0.html
137,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司附加一生无忧个人重大疾病保险,http://www.iachina.cn/IC/tkk/01/de958398-4553-45f1-8545-820843347cc3.html
138,中新大东方人寿保险有限公司,中新大东方附加顺鸿终身提前给付重大疾病保险二代,http://www.iachina.cn/IC/tkk/01/f7ddcd79-684b-451f-b191-fe2d2a301cf3.html
139,中新大东方人寿保险有限公司,中新大东方附加康寿人生提前给付重大疾病保险,http://www.iachina.cn/IC/tkk/01/f74f0378-f3dc-4d00-b36d-5dd1336bbd8c.html
140,中新大东方人寿保险有限公司,中新大东方团体重大疾病保险,http://www.iachina.cn/IC/tkk/01/ec253a67-0444-4fba-819b-50d0f26e7e48.html
141,中新大东方人寿保险有限公司,中新大东方附加终身提前给付重大疾病保险,http://www.iachina.cn/IC/tkk/01/72f18d8c-ead7-4d29-a829-ebe585de66ce.html
142,中新大东方人寿保险有限公司,中新大东方附加投保人豁免保险费重大疾病保险二代,http://www.iachina.cn/IC/tkk/01/6aa98be0-1c02-4ff5-9cae-d2f8087ff9cb.html
143,中新大东方人寿保险有限公司,中新大东方团体重大疾病保险,http://www.iachina.cn/IC/tkk/01/0b428a6d-2a22-46b4-9f5d-9e5ec1f6b8ab.html
144,中新大东方人寿保险有限公司,中新大东方附加顺鸿终身提前给付重大疾病保险,http://www.iachina.cn/IC/tkk/01/83118554-4650-4a7c-811f-a6ee17a86fd6.html
145,中新大东方人寿保险有限公司,中新大东方附加重大疾病保险,http://www.iachina.cn/IC/tkk/01/42057c98-0d1e-4983-986b-d51bd4e474dd.html
146,中新大东方人寿保险有限公司,中新大东方附加终身提前给付重大疾病保险,http://www.iachina.cn/IC/tkk/01/160a6969-8c64-48ef-bd6b-a118bbac2a30.html
147,瑞泰人寿保险有限公司,瑞泰成长卫士少儿重大疾病保险,http://www.iachina.cn/IC/tkk/01/dc331e9f-8ff6-4342-88ee-5072247b8c05.html
148,太平人寿保险有限公司,太平附加福佑金生重大疾病保险,http://www.iachina.cn/IC/tkk/01/9059acac-8205-4e45-ad58-f57c538adb01.html
149,中国平安人寿保险股份有限公司,平安附加平安福提前给付重大疾病保险（2014）,http://www.iachina.cn/IC/tkk/01/c7ec9242-1dcb-4c58-9484-e5f3962c9846.html
150,国联人寿保险股份有限公司,国联人寿保险股份有限公司团体重大疾病保险,http://www.iachina.cn/IC/tkk/01/56be5831-3a27-4800-a4e1-a50f6b41fc51.html
151,太平养老保险股份有限公司,太平盛世团体终身重大疾病保险（C款）,http://www.iachina.cn/IC/tkk/01/607eb5f5-de1d-4c7e-a29a-bed64928b37d.html
152,友邦人寿保险有限公司,友邦全佑一生(倍健康)重大疾病保险,http://www.iachina.cn/IC/tkk/01/ccdb4a81-7d1b-45cc-b352-e38656571e2b.html
153,泰康人寿保险有限责任公司,泰康附加健康人生C款重大疾病保险,http://www.iachina.cn/IC/tkk/01/267a6214-3ce5-4ddb-b386-8e99406b47cf.html
154,信诚人寿保险有限公司,信诚「惠康」重大疾病保险,http://www.iachina.cn/IC/tkk/01/97ff81c8-1dc1-49cd-a414-66710baeed8a.html
155,平安养老保险股份有限公司,平安男女性特定癌症疾病保险,http://www.iachina.cn/IC/tkk/01/e1ab19f5-a809-48f0-8443-734cfcc48195.html
156,瑞泰人寿保险有限公司,瑞泰附加健康之选C款重大疾病保险,http://www.iachina.cn/IC/tkk/01/34da4170-7a26-4c3f-9f0e-917e8be7d532.html
157,友邦人寿保险有限公司,友邦全佑至珍重大疾病保险,http://www.iachina.cn/IC/tkk/01/f0ca0cc0-37f3-4580-9a15-d0e073ca71c1.html
158,友邦人寿保险有限公司,友邦附加全佑倍无忧A款重大疾病保险,http://www.iachina.cn/IC/tkk/01/f6c3140b-4754-411f-ab54-7f44527bd5fb.html
