ID,COMPANY,PRODUCTION,DETAIL
20,光大永明人寿保险有限公司,光大永明个人税收优惠型健康保险B款（万能型）,http://www.iachina.cn/IC/tkk/01/f29fe22f-ff14-44d4-bbee-be316dc50692.html
21,光大永明人寿保险有限公司,光大永明个人税收优惠型健康保险A款（万能型）,http://www.iachina.cn/IC/tkk/01/a674b2ce-c34c-475f-8f23-d41d0bb1e580.html
22,中英人寿保险有限公司,中英人寿优康乐个人税收优惠型健康保险（万能型）A款,http://www.iachina.cn/IC/tkk/01/aa8be846-c013-4ceb-bc18-ef6756ddc259.html
23,中英人寿保险有限公司,中英人寿优康乐个人税收优惠型健康保险（万能型）B款,http://www.iachina.cn/IC/tkk/01/81ce9182-b45d-4ba0-9e94-2e9c0b9ef5fd.html
24,阳光人寿保险股份有限公司,阳光人寿岁康保个人税收优惠型健康保险A款（万能型）,http://www.iachina.cn/IC/tkk/01/630a4db3-3b68-4201-a77d-cae2ac2fce46.html
25,上海人寿保险股份有限公司,上海人寿个人税收优惠型健康保险（万能型）A款,http://www.iachina.cn/IC/tkk/01/051ebb31-fff5-4abc-af50-8878f9b5a373.html
26,恒安标准人寿保险有限公司,恒安标准个人税收优惠型健康保险（万能型）A款,http://www.iachina.cn/IC/tkk/01/b0099fcf-3291-43ec-b874-1fc4e6d23eb7.html
27,恒安标准人寿保险有限公司,恒安标准个人税收优惠型健康保险（万能型）B款,http://www.iachina.cn/IC/tkk/01/1ec31d5a-7cb0-435f-be7f-d0b545190a43.html
28,利安人寿保险股份有限公司,利安人寿保险股份有限公司个人税收优惠型（A款）健康保险（万能型）,http://www.iachina.cn/IC/tkk/01/5e0f45c2-52d5-4a5c-932c-47eb2bdc17de.html
29,幸福人寿保险股份有限公司,幸福人寿保险股份有限公司个人税收优惠型健康保险A款（万能型）,http://www.iachina.cn/IC/tkk/01/59565af5-f6e9-4211-9262-2f1e6f7ff6dd.html
30,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司爱健康个人税收优惠型健康保险（万能型）B1款,http://www.iachina.cn/IC/tkk/01/f7480118-8c30-4b73-925a-d4d59450df53.html
31,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司爱健康个人税收优惠型健康保险（万能型）A1款,http://www.iachina.cn/IC/tkk/01/6f0db9cd-7936-4c60-9447-7368eb32c920.html
32,工银安盛人寿保险有限公司,工银安盛人寿个人税收优惠型健康保险（万能型）A款,http://www.iachina.cn/IC/tkk/01/8871de55-e31b-49cf-85f0-52400f8ca06d.html
33,工银安盛人寿保险有限公司,工银安盛人寿个人税收优惠型健康保险（万能型）B款,http://www.iachina.cn/IC/tkk/01/68ccf26a-73ee-463d-bdef-7502ca931b90.html
34,英大泰和人寿保险股份有限公司,英大人寿爱仁个人税收优惠型健康保险（万能型）A款,http://www.iachina.cn/IC/tkk/01/d62afc92-b114-4f75-b5e5-46e572a44ed9.html
