ID,COMPANY,PRODUCTION,DETAIL
19,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司成长无忧日常看护个人护理保险,http://www.iachina.cn/IC/tkk/01/6eba8d45-356b-4570-8963-9b6b0aaea254.html
20,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司全无忧长期看护（职团版）个人护理保险,http://www.iachina.cn/IC/tkk/01/654bfda4-b61b-451a-a405-cd74b36876fc.html
21,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司一生无忧个人护理保险,http://www.iachina.cn/IC/tkk/01/547af8e4-d9f1-4262-b416-7f2e12d4b3b4.html
22,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司健康人生个人护理保险（万能型，B款）,http://www.iachina.cn/IC/tkk/01/52df2452-8cb7-4f78-b7be-e62c076a4eb6.html
23,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司健康人生个人护理保险（万能型，C款）,http://www.iachina.cn/IC/tkk/01/50847a09-0ef0-439f-92a2-c042b18ef5d8.html
24,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司全无忧长期看护个人护理保险,http://www.iachina.cn/IC/tkk/01/50780265-9cc2-4448-93ce-ef48fba3860f.html
25,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司金利宝个人护理保险（万能型）,http://www.iachina.cn/IC/tkk/01/478c36fb-4262-4ebb-9ca9-3e19d5c7f1e2.html
26,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司附加关爱专家少儿看护个人护理保险,http://www.iachina.cn/IC/tkk/01/1b44a476-7ef7-4f1b-8d2a-a9983c259e7c.html
27,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司幸福明天个人护理保险,http://www.iachina.cn/IC/tkk/01/d04d4abe-2e47-47da-80da-efb9f7401cd3.html
28,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司附加福满人生护理保险,http://www.iachina.cn/IC/tkk/01/73ea8ecb-77c9-47c6-8c02-46ad68feb062.html
29,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司健康人生个人护理保险（万能型，E款）,http://www.iachina.cn/IC/tkk/01/043d0165-01d0-44aa-a238-7d6c7a91808b.html
30,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司百万安行个人护理保险,http://www.iachina.cn/IC/tkk/01/2801efd4-5b81-4318-b218-ea016bc94a06.html
31,和谐健康保险股份有限公司,和谐团体护理保险（万能型）,http://www.iachina.cn/IC/tkk/01/2b52a809-5600-4902-8ee7-915be5780d2f.html
32,泰康人寿保险有限责任公司,泰康附加尊享呵护长期护理保险,http://www.iachina.cn/IC/tkk/01/03f75b22-5ebe-47e0-89cc-d27d6fb02d6d.html
33,中国人民人寿保险股份有限公司,人保寿险安享无忧团体长期护理保险（万能型）,http://www.iachina.cn/IC/tkk/01/29c1b237-b1d3-470c-a6d9-4bd38614060c.html
34,泰康人寿保险有限责任公司,泰康健康关爱团体护理保险,http://www.iachina.cn/IC/tkk/01/e9dafbbd-ca95-4fa9-a5db-acbb89cea19d.html
35,中国太平洋人寿保险股份有限公司,长青团体护理保险,http://www.iachina.cn/IC/tkk/01/4c9cf4d4-d2e9-4d75-be84-fcbc1a2990a7.html
36,昆仑健康保险股份有限公司,昆仑健康保险股份有限公司金银花长期护理保险（万能型）,http://www.iachina.cn/IC/tkk/01/49eee244-b1f5-4967-b483-f6a7ed5fda1d.html
37,昆仑健康保险股份有限公司,昆仑健康保险股份有限公司金福花长期护理保险,http://www.iachina.cn/IC/tkk/01/26972134-4bfb-4e1c-a2ad-ef4259e9065a.html
38,新华人寿保险股份有限公司,新华人寿保险股份有限公司常护保团体护理保险,http://www.iachina.cn/IC/tkk/01/02287d05-9995-44cf-bba1-d08a2514a59f.html
39,昆仑健康保险股份有限公司,昆仑健康保险股份有限公司金玉满堂长期护理保险,http://www.iachina.cn/IC/tkk/01/a68a55bf-7f6a-4dc1-8cd5-55c0d99e0424.html
40,复星联合健康保险股份有限公司,复星联合星赢一号护理保险,http://www.iachina.cn/IC/tkk/01/b62644a9-70ea-4d89-bf4c-147846aa8b84.html
41,平安养老保险股份有限公司,平安工伤团体护理保险,http://www.iachina.cn/IC/tkk/01/2140f08a-e115-4111-93a2-4dd9ba19093c.html
42,昆仑健康保险股份有限公司,昆仑健康保险股份有限公司团体护理保险,http://www.iachina.cn/IC/tkk/01/58395d87-c230-4d16-a67a-8bd2de565055.html
43,昆仑健康保险股份有限公司,昆仑健康保险股份有限公司康福来长期护理保险,http://www.iachina.cn/IC/tkk/01/77459e97-ba16-4c7d-baea-e396d50229ef.html
44,国宝人寿保险股份有限公司,国宝人寿团体护理保险,http://www.iachina.cn/IC/tkk/01/9bff075d-b533-44cb-9691-3601d89b8b3e.html
45,东吴人寿保险股份有限公司,东吴呵护一生团体护理保险,http://www.iachina.cn/IC/tkk/01/bb9617b9-7ec9-4cb2-b211-b3e8fd2946a0.html
46,太平洋健康保险股份有限公司,太保安联健康保险股份有限公司乐龄宝团体护理保险（上海版）,http://www.iachina.cn/IC/tkk/01/d4d6d071-6bfb-472e-8159-6a990d99835b.html
47,复星联合健康保险股份有限公司,复星联合医宝通护理保险,http://www.iachina.cn/IC/tkk/01/e93d18e4-910f-48b3-abb2-cf54beb58ac2.html
48,复星联合健康保险股份有限公司,复星联合星赢一号护理保险,http://www.iachina.cn/IC/tkk/01/4d938eda-5740-4cf4-8afd-23506c878689.html
49,瑞华健康保险股份有限公司,瑞华团体护理保险,http://www.iachina.cn/IC/tkk/01/d41c50bd-76e0-487c-91bb-29fb0853d692.html
50,和谐健康保险股份有限公司,和谐康鑫护理保险（万能型）,http://www.iachina.cn/IC/tkk/01/ea8ff82c-2d3d-4491-813a-794a4bca4b4b.html
51,和谐健康保险股份有限公司,和谐康顺护理保险（万能型）,http://www.iachina.cn/IC/tkk/01/6d38ae52-5721-44aa-a5a3-7067d2bcaf9f.html
52,和谐健康保险股份有限公司,和谐康福护理保险（万能型）,http://www.iachina.cn/IC/tkk/01/26dd954d-364d-4b87-bdfb-e6562f689982.html
53,和谐健康保险股份有限公司,和谐八号护理保险（B款）,http://www.iachina.cn/IC/tkk/01/02bf354f-da18-4ce3-9131-77eabb304f64.html
54,和谐健康保险股份有限公司,和谐康泰护理保险（万能型）,http://www.iachina.cn/IC/tkk/01/1b5f414e-4938-4e77-8e55-647c831fad4f.html
55,和谐健康保险股份有限公司,和谐附加团体非意外护理保险,http://www.iachina.cn/IC/tkk/01/fb21bc0d-9946-40eb-ac02-11be21502717.html
56,瑞华健康保险股份有限公司,瑞华颐享无忧长期护理保险,http://www.iachina.cn/IC/tkk/01/a114c13d-40b8-4264-ad47-7ca0c69c9deb.html
57,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司附加都会守护长期护理保险,http://www.iachina.cn/IC/tkk/01/c5abee2a-365b-4afa-bd22-18a63716d6f4.html
58,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司金色朝阳少儿护理保险,http://www.iachina.cn/IC/tkk/01/d34d0ad7-f5f8-4daf-99cc-78ac3387a953.html
59,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司附加福佑相伴借款人护理保险,http://www.iachina.cn/IC/tkk/01/9460b13f-0cd4-4c60-be01-43e012e29811.html
60,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司附加康利人生护理保险,http://www.iachina.cn/IC/tkk/01/6bb54d3b-1ddd-4a86-874e-8ab5937e4c1c.html
61,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司美好生活个人长期护理保险,http://www.iachina.cn/IC/tkk/01/6a0b0cb1-c0ef-4916-8f0f-c2896a8498ce.html
62,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司健康一生个人护理保险（万能型，A款）,http://www.iachina.cn/IC/tkk/01/5506b871-143f-4507-a53c-a22a12ec2bf0.html
63,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司农民工团体护理保险（万能型）,http://www.iachina.cn/IC/tkk/01/50848e6a-1ad2-463f-b2db-504fe1761e84.html
64,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司和谐盛世团体护理保险,http://www.iachina.cn/IC/tkk/01/3ca95381-9676-4c43-93f2-95844aa5f776.html
65,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司附加健康天使个人护理保险,http://www.iachina.cn/IC/tkk/01/38b13959-f5c7-4ca3-93a4-02f4c4a0114e.html
66,泰康养老保险股份有限公司,泰康健康关爱团体护理保险,http://www.iachina.cn/IC/tkk/01/e4b9c48c-58c2-4f51-89b7-97b443c63f2a.html
67,复星联合健康保险股份有限公司,复星联合附加星保倍护理保险,http://www.iachina.cn/IC/tkk/01/9a70151a-d724-4415-892b-9ecf45cc5766.html
68,瑞泰人寿保险有限公司,瑞泰乐惠人生（升级版）团体长期护理保险,http://www.iachina.cn/IC/tkk/01/13f3b354-5eea-42d1-9bf9-915d7c8771f8.html
69,瑞华健康保险股份有限公司,瑞华无忧保长期护理保险,http://www.iachina.cn/IC/tkk/01/975a0c65-0807-4ffc-be87-64d9b43cde88.html
70,太平养老保险股份有限公司,太平盛世团体居民护理保险,http://www.iachina.cn/IC/tkk/01/8be0c7bd-e262-416a-90d2-9142ffc3d0c8.html
71,中国人民健康保险股份有限公司,人保健康百万护驾护理保险,http://www.iachina.cn/IC/tkk/01/de5ca2e7-ba82-4d51-a250-ac5bd1aadb9d.html
72,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司附加康乐人生个人护理保险（A款）,http://www.iachina.cn/IC/tkk/01/91bfde46-b547-42b1-a810-0400c77b2618.html
73,中国人民健康保险股份有限公司,人保健康百万护乘护理保险,http://www.iachina.cn/IC/tkk/01/80445676-e3d1-495b-98bc-50fccd146211.html
74,中国人民健康保险股份有限公司,人保健康附加鑫享如意护理保险,http://www.iachina.cn/IC/tkk/01/45b56066-1105-483f-90da-99098c98e514.html
75,昆仑健康保险股份有限公司,昆仑健康保险股份有限公司聚宝盆长期护理保险B款（万能型）（2018）,http://www.iachina.cn/IC/tkk/01/47b735d6-50f7-45fd-b0e7-bad83c41b484.html
76,昆仑健康保险股份有限公司,昆仑健康保险股份有限公司鑫福来长期护理保险（万能型）,http://www.iachina.cn/IC/tkk/01/3ff9f0ca-120b-407f-98e3-d98b0486c089.html
77,恒安标准人寿保险有限公司,恒安标准附加臻享人生长期护理保险,http://www.iachina.cn/IC/tkk/01/1d0b377c-6166-4952-83e9-c571e015f385.html
78,陆家嘴国泰人寿保险有限责任公司,陆家嘴国泰附加添鑫一生特定伤残护理保险,http://www.iachina.cn/IC/tkk/01/b00d4eb0-5b0b-4e43-96f3-8c94fdbd27b8.html
79,泰康人寿保险有限责任公司,泰康照护有约长期护理保险,http://www.iachina.cn/IC/tkk/01/27f4d121-ec2a-409a-a0b0-b4c58bc9edca.html
80,太平人寿保险有限公司,太平共享荣耀护理保险,http://www.iachina.cn/IC/tkk/01/438edd17-8946-46d5-8936-af94f55152e8.html
81,信美人寿相互保险社,信美相互i健康爱护保团体护理保险,http://www.iachina.cn/IC/tkk/01/ca109558-e114-4b0c-971f-ad09ad9eb70f.html
82,中国人寿保险股份有限公司,国寿团体护理保险（2020版）,http://www.iachina.cn/IC/tkk/01/d32a1e35-abd0-4226-be3c-e67f6899733b.html
83,中国平安人寿保险股份有限公司,平安附加臻享照护护理保险,http://www.iachina.cn/IC/tkk/01/686488a3-8d24-47d8-9df5-049b54d7a684.html
84,瑞华健康保险股份有限公司,瑞华众悦无忧团体护理保险,http://www.iachina.cn/IC/tkk/01/2ce39b0f-b5e3-4ecc-a436-7f03e044e6ef.html
85,华夏人寿保险股份有限公司,华夏康护保团体护理保险,http://www.iachina.cn/IC/tkk/01/b87b3785-6fed-4185-88c4-c805749f5b85.html
86,泰康人寿保险有限责任公司,泰康附加长期护理保险,http://www.iachina.cn/IC/tkk/01/b50e57ed-2020-4173-8c01-be5849f41d90.html
87,中韩人寿保险有限公司,中韩附加福如海护理保险,http://www.iachina.cn/IC/tkk/01/502673e0-fbd0-4b92-a1f6-181da653e7ec.html
88,中英人寿保险有限公司,中英人寿倍关爱护理保险,http://www.iachina.cn/IC/tkk/01/d7f735eb-e43d-40eb-a2ff-fa02110c2119.html
89,中荷人寿保险有限公司,中荷附加护理保险,http://www.iachina.cn/IC/tkk/01/b3144b9d-0cc0-4129-8dbb-dee279590cab.html
90,光大永明人寿保险有限公司,光大永明欣享逸生团体护理保险,http://www.iachina.cn/IC/tkk/01/1f089f1d-362c-41f1-8e0c-98b50a4ef7f9.html
91,昆仑健康保险股份有限公司,昆仑健康保险股份有限公司乐享金生终身护理保险,http://www.iachina.cn/IC/tkk/01/f8ffbfc0-abbe-4c36-9d19-9169a19fb0d8.html
92,平安养老保险股份有限公司,平安团体护理保险,http://www.iachina.cn/IC/tkk/01/40cf0eaa-2816-450c-93c0-2cd43d0ac2d0.html
93,横琴人寿保险有限公司,横琴附加长期护理保险,http://www.iachina.cn/IC/tkk/01/55bd0d9f-566e-4eea-a740-f1b8955c5540.html
94,瑞华健康保险股份有限公司,瑞华颐悦无忧终身护理保险,http://www.iachina.cn/IC/tkk/01/dc237564-1be2-4bbd-bb72-5f3798d68ea2.html
95,中英人寿保险有限公司,中英人寿团体护理保险,http://www.iachina.cn/IC/tkk/01/d9aad614-28c2-49d2-a20a-90e07c1c4eec.html
96,太平洋健康保险股份有限公司,智相守长期护理保险（A款）,http://www.iachina.cn/IC/tkk/01/a3173212-877c-4cd9-9b69-d97e3ceb7b1b.html
97,招商局仁和人寿保险股份有限公司,招商仁和和护颐生团体长期护理保险,http://www.iachina.cn/IC/tkk/01/dd2945fb-0d5e-4735-a724-dd8f422d255d.html
98,太平洋健康保险股份有限公司,乐龄宝团体护理保险（上海版）,http://www.iachina.cn/IC/tkk/01/0eef0e44-72b6-4f85-b13e-35fb5a8ca73f.html
99,太平洋健康保险股份有限公司,智相守长期护理保险（A款）,http://www.iachina.cn/IC/tkk/01/213bb3d2-33f5-46f8-95e1-be3968559cfd.html
100,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司附加北肿防癌管家个人护理保险（A款）,http://www.iachina.cn/IC/tkk/01/e9ce52bd-b912-4333-b48f-6423c55fd50b.html
101,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司百万安行个人护理保险,http://www.iachina.cn/IC/tkk/01/5f384d8b-37ac-47c3-b4a5-861e6a4b6781.html
102,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司附加关爱健康防癌个人护理保险,http://www.iachina.cn/IC/tkk/01/5bbdcb89-1da6-4843-a8e8-c411a02eaead.html
103,财信吉祥人寿保险股份有限公司,财信人寿团体护理保险,http://www.iachina.cn/IC/tkk/01/aa1a3417-f627-48f3-8237-adc5e29557a4.html
